bodyPositionTime,bodyPositionX,bodyPositionY,bodyPositionZ,bodyOrientationTime,bodyOrientationX,bodyOrientationY,bodyOrientationZ,gyroTime,gyroX,gyroY,gyroZ,cycleFrequencyTime,leftCycleFrequency,rightCycleFrequency,bodyforceTime,bodyforceX,bodyforceY,bodyforceZ,bodytorqueTime,bodytorqueX,bodytorqueY,bodytorqueZ,R1forceTime,R1forceX,R1forceY,R1forceZ,R1torqueTime,R1torqueX,R1torqueY,R1torqueZ,L1forceTime,L1forceX,L1forceY,L1forceZ,L1torqueTime,L1torqueX,L1torqueY,L1torqueZ
4740,0.5420477390289307,-0.0002684127539396286,0.01577134244143963,4750,0.015512315556406975,-0.049892064183950424,0.0237869992852211,4760,0.5213890671730042,-0.00034549820702522993,0.011376461945474148,4660,3,3,4770,0.053078699856996536,-0.0052071744576096535,-0.01926085352897644,4770,1.0565117918304168e-06,0.0029792499262839556,-0.0015182801289483905,4790,3.961846232414246e-06,1.0369694791734219e-07,6.634043529629707e-06,4790,-5.299225449562073e-07,-1.8917489796876907e-09,3.1688250601291656e-07,4780,9.424984455108643e-06,5.535781383514404e-05,-8.866190910339355e-06,4780,0.0,0.0,0.0
4820,0.543396532535553,-0.0004752795794047415,0.010292495600879192,4830,-0.04931129515171051,-0.0728471651673317,0.001356345135718584,4840,0.5236082077026367,-0.00044619245454669,0.01053706742823124,4740,3,3,4850,0.07518529146909714,-0.006347505375742912,-0.019037792459130287,4850,1.2719212463707663e-05,0.0026356216985732317,-0.0020316108129918575,4870,-1.3386888895183802e-06,2.2441381588578224e-06,-2.1367741283029318e-05,4870,1.7100246623158455e-06,-4.0745362639427185e-10,-1.0727671906352043e-07,4860,-4.101178637938574e-05,5.5057294957805425e-05,-1.692492514848709e-05,4860,-1.9103936210740358e-09,-6.446498446166515e-09,-1.955777406692505e-08
4920,0.5562110543251038,-0.00035511679016053677,0.014223707839846611,4930,0.05117055028676987,-0.09090235084295273,-0.037965551018714905,4940,0.5341164469718933,0.0012551808031275868,0.008662598207592964,4820,3,3,4950,0.02625419944524765,0.0048303743824362755,-0.0202639140188694,4950,-1.90151586139109e-05,0.003938769921660423,0.0017649196088314056,4970,-3.691576421260834e-05,-3.4458935260772705e-06,2.0023435354232788e-05,4970,-1.5925616025924683e-06,-1.1175870895385742e-08,-2.9765069484710693e-06,4960,1.5144702047109604e-05,4.775536945089698e-05,-8.753500878810883e-06,4960,-1.909211277961731e-08,-7.566995918750763e-10,1.0710209608078003e-08
5010,0.560160756111145,0.0006692089373245835,0.012806759215891361,5020,0.038249045610427856,-0.10328097641468048,-0.0004086781700607389,5030,0.5416642427444458,0.00032999838003888726,0.013685956597328186,4920,3,3,5040,0.15317468345165253,0.0020963484421372414,-0.02302263304591179,5040,-2.603787652333267e-05,0.003184972796589136,0.00017963326536118984,5060,-1.3166340067982674e-05,-3.2407697290182114e-06,-2.800486981868744e-05,5060,2.2442545741796494e-06,-6.2282197177410126e-09,-1.0551884770393372e-06,5050,-4.825007636100054e-06,-1.7247512005269527e-06,-1.696334220468998e-05,5050,-1.6880221664905548e-09,-1.1641532182693481e-10,-2.9103830456733704e-09
5100,0.5708737373352051,0.0007342975586652756,0.012183956801891327,5110,-0.012225893326103687,-0.060202162712812424,0.0349343903362751,5120,0.548433244228363,-0.0004907733527943492,0.008868723176419735,5010,3,3,5130,0.01918092556297779,-0.005994266830384731,-0.015552707016468048,5130,-3.523126360960305e-05,0.0020660979207605124,-0.0023261425085365772,5150,2.360669896006584e-06,1.994820195250213e-06,-3.6123674362897873e-06,5150,2.891756594181061e-07,5.704350769519806e-09,1.8870923668146133e-07,5140,-4.219077527523041e-05,4.6994537115097046e-05,3.207474946975708e-06,5140,-1.4901161193847656e-08,0.0,-7.450580596923828e-09
5180,0.5741400122642517,-0.0001836025039665401,0.012385575100779533,5190,-0.044900353997945786,-0.11702078580856323,-0.017445731908082962,5200,0.5553728342056274,-0.00010108749847859144,0.011964580044150352,5100,3,3,5210,0.11360475420951843,-0.005976933985948563,-0.018560077995061874,5210,6.110445127660569e-08,0.002342249732464552,-0.0014657010324299335,5230,9.54512506723404e-06,4.8691872507333755e-06,-5.2694231271743774e-05,5230,4.224944859743118e-06,-1.0128132998943329e-08,7.627531886100769e-07,5220,-4.0995655581355095e-05,5.973211955279112e-05,-3.9812177419662476e-05,5220,-9.313225746154785e-10,-2.6775524020195007e-09,-2.514570951461792e-08
5250,0.5859798789024353,-0.0007288727210834622,0.015946315601468086,5260,0.015147407539188862,-0.07586662471294403,-0.030943667516112328,5270,0.5645877122879028,5.983386654406786e-05,0.00976077001541853,5180,3,3,5280,0.03894810006022453,0.009207740426063538,-0.018429119139909744,5280,3.24440625263378e-05,0.0030426522716879845,0.0033850460313260555,5300,-2.504885196685791e-05,1.819804310798645e-06,1.3742595911026001e-05,5300,-1.0896474123001099e-06,-2.9802322387695312e-08,-2.0116567611694336e-06,5290,-3.238883800804615e-05,0.00015421322314068675,-8.048024028539658e-06,5290,-2.9103830456733704e-08,-5.966285243630409e-10,6.05359673500061e-09
5330,0.5876323580741882,0.0004787474754266441,0.010815058834850788,5340,0.05350703373551369,-0.099248006939888,0.024461155757308006,5350,0.5679962038993835,0.00010855396976694465,0.011630012653768063,5250,3,3,5360,0.07190512120723724,0.003659383626654744,-0.01935102790594101,5360,-1.841052289819345e-05,0.00285483174957335,0.0009132327977567911,5380,8.321367204189301e-07,-1.5405472368001938e-05,-1.103617250919342e-05,5380,8.936040103435516e-07,-2.852175384759903e-09,7.171183824539185e-08,5370,-1.4262332115322351e-06,-3.601526259444654e-06,-1.5705125406384468e-05,5370,2.9103830456733704e-11,-2.9103830456733704e-11,-9.313225746154785e-10
5410,0.5985798835754395,-0.0012086404021829367,0.01868925243616104,5420,0.008764039725065231,-0.18399661779403687,0.019428059458732605,5430,0.5769544839859009,-0.0017844336107373238,0.01097789965569973,5330,3,3,5440,0.022000659257173538,-0.008961808867752552,-0.016319356858730316,5440,-3.845842002192512e-05,0.002625185064971447,-0.0036802650429308414,5460,-5.4470961913466454e-05,2.4195178411900997e-06,-7.925648242235184e-05,5460,6.343238055706024e-06,-6.737536750733852e-09,-4.360917955636978e-06,5450,4.451721906661987e-06,3.4518539905548096e-05,-2.468004822731018e-05,5450,0.0,0.0,0.0
5480,0.5991522669792175,-0.0028903710190206766,0.009368019178509712,5490,-0.049376729875802994,-0.028606586158275604,0.007178882602602243,5500,0.5795373916625977,-0.00318792718462646,0.01003333181142807,5410,3,3,5510,0.09381072968244553,-0.006112966686487198,-0.019942032173275948,5510,4.0982522477861494e-05,0.0033475388772785664,-0.001663804054260254,5530,8.446950232610106e-07,6.437476258724928e-07,-1.4921242836862803e-05,5530,1.1907468433491886e-06,7.566995918750763e-10,6.8306690081954e-08,5520,-2.7953774406341836e-05,3.817095421254635e-05,-1.492295996285975e-05,5520,2.2646418074145913e-10,-5.122274160385132e-09,-1.1641532182693481e-08
5560,0.6114441156387329,-0.003890389110893011,0.017518337815999985,5570,-0.04639150947332382,-0.1160503476858139,-0.0729886069893837,5580,0.5917688608169556,-0.001897897687740624,0.013050373643636703,5480,3,3,5590,0.06635056436061859,0.005363153293728828,-0.01674577221274376,5590,1.4846586964267772e-05,0.002272365614771843,0.0018554499838501215,5610,2.960115671157837e-05,5.520880222320557e-06,-6.316974759101868e-05,5610,5.070120096206665e-06,-9.313225746154785e-09,2.380460500717163e-06,5600,5.5176205933094025e-06,5.7416618801653385e-06,9.309500455856323e-06,5600,-4.656612873077393e-10,-5.820766091346741e-11,-1.862645149230957e-09
5640,0.6130016446113586,-0.0017721974290907383,0.009061704389750957,5650,0.04333454743027687,-0.052211545407772064,-0.047874078154563904,5660,0.592414915561676,-0.0008053898345679045,0.008526559919118881,5560,3,3,5670,0.0904032289981842,0.007488935254514217,-0.016661442816257477,5670,2.2867379811941646e-06,0.0021087799686938524,0.0022869338281452656,5690,-6.204878445714712e-06,-1.4373566955327988e-05,6.114598363637924e-06,5690,-4.868488758802414e-07,2.3283064365386963e-09,-4.933681339025497e-07,5680,-5.076988600194454e-06,-1.1623487807810307e-06,-9.907525964081287e-06,5680,0.0,0.0,0.0
5720,0.6238889694213867,-0.002371386159211397,0.016453895717859268,5730,0.05431768670678139,-0.0921122133731842,-0.014645875431597233,5740,0.6047551035881042,-0.0015182890929281712,0.014158504083752632,5640,3,3,5750,0.11969762295484543,-0.006713680922985077,-0.018125681206583977,5750,-1.317024725722149e-05,0.0024051754735410213,-0.0019973304588347673,5770,8.351518772542477e-06,-1.2172495189588517e-06,1.2716744095087051e-05,5770,-1.0167714208364487e-06,-1.5912519302219152e-08,6.682239472866058e-07,5760,-5.155801773071289e-06,5.360972136259079e-05,1.6745179891586304e-06,5760,-8.381903171539307e-09,9.313225746154785e-10,1.862645149230957e-09
5800,0.6259862184524536,-0.0015598884783685207,0.008415530435740948,5810,-0.032179027795791626,-0.048812635242938995,-0.03226899728178978,5820,0.6048534512519836,-0.0008047111332416534,0.008379651233553886,5720,3,3,5830,0.014614411629736423,-0.010149609297513962,-0.014144280925393105,5830,-6.22804363956675e-05,0.0017691690009087324,-0.004492472391575575,5850,-7.748603820800781e-07,1.3083044905215502e-06,-9.938725270330906e-06,5850,7.940689101815224e-07,2.1245796233415604e-09,-6.146728992462158e-08,5840,-2.5532033760100603e-05,4.635658115148544e-05,1.1543743312358856e-05,5840,3.4924596548080444e-10,-4.6566128730773926e-09,-9.313225746154785e-09
5880,0.6371561884880066,-0.0021518294233828783,0.017855193465948105,5890,-0.08424480259418488,-0.13123732805252075,-0.10376675426959991,5900,0.6188607215881348,-0.0007870695553719997,0.015449576079845428,5800,3,3,5910,0.18134194612503052,0.008789394982159138,-0.019474755972623825,5910,5.768293704022653e-06,0.0022340286523103714,0.0021030122879892588,5930,-1.1175870895385742e-05,-1.044105738401413e-05,1.391395926475525e-06,5930,-1.1548399925231934e-07,8.381903171539307e-09,-8.977949619293213e-07,5920,5.133450031280518e-06,7.812781404936686e-06,-2.0972220227122307e-07,5920,-1.0244548320770264e-08,-6.075424607843161e-10,-1.1641532182693481e-10
5950,0.6406396627426147,-0.002560795284807682,0.008693819865584373,5960,0.03487419709563255,-0.013971374370157719,-0.11345226317644119,5970,0.6187433004379272,0.0006567176897078753,0.007661853916943073,5880,3,3,5980,0.08848387748003006,0.011554313823580742,-0.01656988263130188,5980,4.307576091377996e-06,0.00207166257314384,0.0035177115350961685,6000,6.11133873462677e-06,1.428462564945221e-05,-4.378892481327057e-05,6000,3.5008415579795837e-06,0.0,5.010515451431274e-07,5990,5.3783878684043884e-06,5.209003575146198e-06,-1.876475289463997e-05,5990,0.0,0.0,0.0
6030,0.648591935634613,-0.002280379878357053,0.01564931496977806,6040,0.06261248886585236,-0.12230344861745834,-0.035204142332077026,6050,0.6303215026855469,-0.0015050227520987391,0.014429591596126556,5950,3,3,6060,0.18653512001037598,-0.0030794604681432247,-0.019316723570227623,6060,-1.6039273759815842e-05,0.0024741743691265583,-0.0010495646856725216,6080,-8.071736374404281e-06,5.663835509039927e-06,-3.550387918949127e-05,6080,2.841938112396747e-06,-5.473793862620369e-09,-6.458722054958344e-07,6070,-7.915310561656952e-06,3.455404657870531e-05,-1.3585202395915985e-05,6070,-6.51925802230835e-09,-1.1641532182693481e-10,-5.587935447692871e-09
6110,0.6549639105796814,-0.003924404736608267,0.00857134535908699,6120,-0.05128370597958565,0.018608272075653076,-0.011184684932231903,6130,0.6320812702178955,-0.0036361683160066605,0.007864480838179588,6030,3,3,6140,0.04054825007915497,-0.007819495163857937,-0.014264486730098724,6140,-5.1834526857419405e-06,0.0016279155388474464,-0.002962736878544092,6160,-1.0136282071471214e-06,1.686803443590179e-06,-8.424744009971619e-06,6160,6.721384124830365e-07,-3.961758920922875e-09,-8.102506399154663e-08,6150,-1.0800547897815704e-05,1.1529773473739624e-05,-1.1615455150604248e-05,6150,0.0,0.0,0.0
6190,0.6602145433425903,-0.004792284686118364,0.013015970587730408,6200,-0.07854742556810379,-0.08100835978984833,-0.06069271266460419,6210,0.6422619223594666,-0.0037924081552773714,0.01303802989423275,6110,3,3,6220,0.14675748348236084,-0.004582734312862158,-0.01727115362882614,6220,8.972157957032323e-06,0.0019549597054719925,-0.0007685381569899619,6240,8.021481335163116e-06,-4.3888576328754425e-07,-1.1429190635681152e-05,6240,9.220093488693237e-07,8.614733815193176e-09,6.444752216339111e-07,6230,-6.107660010457039e-05,4.5057968236505985e-05,-1.1897645890712738e-05,6230,-2.3283064365386963e-08,-2.3865140974521637e-09,-2.7474015951156616e-08
6270,0.6694952845573425,-0.00405600992962718,0.009344733320176601,6280,0.03836506977677345,-0.010965650901198387,-0.0679522231221199,6290,0.6466825008392334,-0.0025615422055125237,0.008336194790899754,6190,3,3,6300,0.06515805423259735,0.009317510761320591,-0.016358021646738052,6300,1.3397510883805808e-05,0.0023210092913359404,0.0035278103314340115,6320,-1.7037615180015564e-05,9.015202522277832e-07,1.5035271644592285e-05,6320,-1.1855736374855042e-06,0.0,-1.3597309589385986e-06,6310,-2.871081233024597e-05,9.592618880560622e-06,-4.829576937481761e-06,6310,-1.862645149230957e-09,-5.4569682106375694e-11,-3.5652192309498787e-09
6340,0.671194851398468,-0.005408139433711767,0.012648647651076317,6350,0.0585763119161129,-0.13116629421710968,-0.06063653528690338,6360,0.6527759432792664,-0.003989633172750473,0.012344292365014553,6270,3,3,6370,0.14406047761440277,0.0062530795112252235,-0.01773057132959366,6370,-1.3149839105608407e-05,0.002199350856244564,0.001453662058338523,6390,-5.909241735935211e-07,-7.248716428875923e-06,-1.2937933206558228e-05,6390,1.0316725820302963e-06,3.4924596548080444e-09,-4.6566128730773926e-08,6380,-1.0541058145463467e-05,9.435461834073067e-06,-1.0896706953644753e-05,6380,3.7834979593753815e-10,-3.4924596548080444e-10,-5.587935447692871e-09
6410,0.681638240814209,-0.005843215622007847,0.017497355118393898,6420,0.008182521909475327,-0.122576504945755,-0.06396990269422531,6430,0.6600136756896973,-0.004671601578593254,0.010743877850472927,6340,3,3,6440,0.10541290044784546,-0.008616144768893719,-0.01688428409397602,6440,1.390339184581535e-05,0.002376297488808632,-0.002564425580203533,6460,-3.804924199357629e-05,3.402077709324658e-06,-7.875729352235794e-05,6460,6.299233064055443e-06,-1.1219526641070843e-08,-3.041699528694153e-06,6450,7.954426109790802e-06,5.324650555849075e-05,-3.265216946601868e-05,6450,-1.3969838619232178e-08,0.0,-7.450580596923828e-09
6490,0.6824755668640137,-0.007491471245884895,0.009618984535336494,6500,-0.059232842177152634,-0.0454949215054512,-0.09993764013051987,6510,0.6638069748878479,-0.005684280768036842,0.01069512590765953,6410,3,3,6520,0.09957221895456314,-0.009782649576663971,-0.015826037153601646,6520,-2.1173003915464506e-05,0.0017492994666099548,-0.0030780131928622723,6540,-3.898749127984047e-06,-1.36462040245533e-06,-7.1676913648843765e-06,6540,5.722977221012115e-07,1.3969838619232178e-09,-3.175809979438782e-07,6530,-4.839501343667507e-06,6.143096834421158e-05,-3.10409814119339e-06,6530,-1.5366822481155396e-08,1.862645149230957e-09,-3.725290298461914e-09
6570,0.6978661417961121,-0.008513785898685455,0.018610838800668716,6580,-0.04827531799674034,-0.1297796368598938,-0.08100719749927521,6590,0.676973283290863,-0.006884850095957518,0.011464124545454979,6490,3,3,6600,0.1001354306936264,0.0068131196312606335,-0.016747914254665375,6600,-2.7246082026977092e-05,0.0026411614380776882,0.0019797636196017265,6620,-1.3103708624839783e-05,-1.4485791325569153e-05,2.5700777769088745e-05,6620,-2.04332172870636e-06,-3.166496753692627e-08,-1.0579824447631836e-06,6610,-1.948513090610504e-05,7.346234633587301e-05,-7.4392883107066154e-06,6610,-1.7695128917694092e-08,-6.111804395914078e-10,-7.683411240577698e-09
6640,0.6980553865432739,-0.0064140381291508675,0.009481275454163551,6650,0.03421904146671295,-0.05603969097137451,-0.06611872464418411,6660,0.6774242520332336,-0.004872808698564768,0.008672626689076424,6570,3,3,6670,0.07043604552745819,0.006238304078578949,-0.015255289152264595,6670,2.444867277517915e-07,0.00204963400028646,0.002217045519500971,6690,-1.4230026863515377e-06,-1.4457618817687035e-05,1.8333084881305695e-05,6690,-1.4693941920995712e-06,2.3283064365386963e-10,-1.1362135410308838e-07,6680,-8.281203918159008e-06,8.311530109494925e-06,-9.350827895104885e-06,6680,5.820766091346741e-10,-5.820766091346741e-11,-2.9103830456733704e-09
6710,0.7076199054718018,-0.0067452029325068,0.015719827264547348,6720,0.038096148520708084,-0.08775389939546585,-0.03066607005894184,6730,0.689763605594635,-0.006249367259442806,0.015680968761444092,6640,3,3,6740,0.23077617585659027,-0.006504007615149021,-0.020424358546733856,6740,-1.869349944172427e-06,0.0031796912662684917,-0.001773523399606347,6760,-1.2663658708333969e-05,3.1275631044991314e-06,-2.604664769023657e-05,6760,2.0829029381275177e-06,2.0736479200422764e-09,-1.0137446224689484e-06,6750,-9.075039997696877e-06,1.6230158507823944e-05,-1.1410564184188843e-05,6750,1.3969838619232178e-09,-1.1641532182693481e-09,-5.587935447692871e-09
6780,0.7129896879196167,-0.0077257417142391205,0.008673885837197304,6790,-0.03863614425063133,-0.02200085110962391,-0.05426408722996712,6800,0.690204918384552,-0.006594397127628326,0.007475745398551226,6710,3,3,6810,0.10529203712940216,-0.006651018746197224,-0.017102690413594246,6810,-3.992134952568449e-05,0.0025159732904285192,-0.0023172488436102867,6830,3.100303001701832e-05,1.2846430763602257e-06,6.923452019691467e-06,6830,-5.578622221946716e-07,4.3655745685100555e-09,2.4796463549137115e-06,6820,-6.084796041250229e-06,3.38628888130188e-06,-1.1589378118515015e-05,6820,0.0,0.0,0.0
6860,0.7140739560127258,-0.008298223838210106,0.013498852029442787,6870,-0.1037411168217659,-0.10879933089017868,-0.16561225056648254,6880,0.6933181285858154,-0.005551762878894806,0.012375470250844955,6780,3,3,6890,0.25413191318511963,0.001137652900069952,-0.025920571759343147,6890,-8.926560985855758e-05,0.006425816565752029,-0.0010350056691095233,6910,-5.296431481838226e-06,-1.0561197996139526e-05,9.96515154838562e-08,6910,-4.6566128730773926e-09,-6.984919309616089e-09,-4.153698682785034e-07,6900,8.866190910339355e-07,3.4422497265040874e-05,1.8044374883174896e-06,6900,-6.51925802230835e-09,-8.149072527885437e-10,-1.0244548320770264e-08
6940,0.7088513374328613,-0.008265215903520584,0.008532396517693996,6950,0.03812650963664055,-0.027296245098114014,-0.14959029853343964,6960,0.6866230964660645,-0.004622561391443014,0.007352008949965239,6860,3,3,6970,0.1094106137752533,-0.0009985174983739853,-0.015922198072075844,6970,-2.1906630536250304e-06,0.001745251938700676,-0.0005096829263493419,6990,2.4158507585525513e-06,9.465962648391724e-06,-2.5134533643722534e-05,6990,1.987442374229431e-06,1.4901161193847656e-08,1.7136335372924805e-07,6980,1.6462989151477814e-05,0.0001030934217851609,-2.3796455934643745e-05,6980,-2.0489096641540527e-08,-2.0081643015146255e-09,6.05359673500061e-09
7010,0.7104714512825012,-0.008680331520736217,0.011962419375777245,7020,0.07377023994922638,-0.12304241210222244,-0.0975683182477951,7030,0.6898518800735474,-0.007002579979598522,0.01194443367421627,6940,3,3,7040,0.12638425827026367,0.00041257264092564583,-0.01544373482465744,7040,-7.062250915623736e-06,0.0017281961627304554,-0.00035507138818502426,7060,7.69698090152815e-06,2.213470907008741e-06,-2.8082169592380524e-05,7060,2.251745172543451e-06,-2.8783233574358746e-09,6.170012056827545e-07,7050,-6.0351594584062696e-06,1.5228724805638194e-05,-5.439389497041702e-06,7050,6.984919309616089e-10,-5.238689482212067e-10,-6.05359673500061e-09
7090,0.7104771733283997,-0.007398480083793402,0.013263324275612831,7100,-0.028257714584469795,-0.07191164791584015,-0.004243974573910236,7110,0.6868853569030762,-0.007392947096377611,0.008453873917460442,7010,3,3,7120,0.022980106994509697,0.00013079840573482215,-0.013681174255907536,7120,-2.710604576350306e-06,0.0017676653806120157,-2.8872051188955083e-05,7140,-1.5508150681853294e-05,-4.013061698060483e-06,9.094132110476494e-06,7140,-7.278285920619965e-07,2.5029294192790985e-09,-1.2405216693878174e-06,7130,7.094815373420715e-06,2.8995797038078308e-05,3.63960862159729e-06,7130,-1.862645149230957e-09,1.862645149230957e-09,7.450580596923828e-09
7170,0.7112666964530945,-0.00783168338239193,0.012204667553305626,7180,-0.04580114781856537,-0.09328017383813858,-0.04824073985219002,7190,0.6901057362556458,-0.006697718054056168,0.011902112513780594,7090,3,3,7200,0.0827358141541481,-0.002917863894253969,-0.013389986008405685,7200,2.2023232304491103e-06,0.001341559225693345,-0.0006947265937924385,7220,-6.373971700668335e-06,-4.345783963799477e-06,-6.410293281078339e-06,7220,5.066394805908203e-07,-5.122274160385132e-09,-5.1083043217659e-07,7210,-3.8770027458667755e-05,6.0803256928920746e-05,-1.6616657376289368e-05,7210,-5.122274160385132e-09,-3.958120942115784e-09,-2.421438694000244e-08
7250,0.7116425037384033,-0.007636708673089743,0.01626480184495449,7260,-0.01954103447496891,-0.11455663293600082,-0.1020449846982956,7270,0.6879863142967224,-0.004547775257378817,0.00950590893626213,7170,3,3,7280,0.021918218582868576,0.001149544958025217,-0.014533561654388905,7280,-9.737404980114661e-07,0.0023179552517831326,0.0005610327352769673,7300,-2.639181911945343e-05,-6.556510925292969e-07,4.284083843231201e-05,7300,-3.421679139137268e-06,0.0,-2.1085143089294434e-06,7290,-3.803614526987076e-05,1.3300043065100908e-05,-4.22054436057806e-05,7290,-3.725290298461914e-09,-1.7462298274040222e-10,-4.656612873077393e-10
7330,0.7105558514595032,-0.006040263921022415,0.010837136767804623,7340,0.03199828043580055,-0.0980270579457283,-0.09032884240150452,7350,0.6901174187660217,-0.004068772308528423,0.0106057059019804,7250,3,3,7360,0.2665790319442749,0.0010297797853127122,-0.017638130113482475,7360,-4.063166215928504e-06,0.0006994600407779217,-2.4924607714638114e-05,7380,-3.4487165976315737e-06,-1.27143575809896e-05,-1.2955628335475922e-05,7380,1.0314106475561857e-06,-6.955815479159355e-09,-2.7101486921310425e-07,7370,-3.908942744601518e-06,5.344743840396404e-06,-1.6163388863787986e-05,7370,1.0459189070388675e-10,-1.964508555829525e-09,-4.627509042620659e-09
7410,0.7127605676651001,-0.005575673654675484,0.016583796590566635,7420,0.04692580923438072,-0.11823488771915436,0.007062060292810202,7430,0.6884158253669739,-0.0052778953686356544,0.010730782523751259,7330,3,3,7440,-0.010827425867319107,-0.0028486945666372776,-0.014589440077543259,7440,5.881996912648901e-06,0.0026195934042334557,-0.0016326166223734617,7460,-2.928241156041622e-05,-4.16721377405338e-07,-4.392684786580503e-05,7460,3.5124830901622772e-06,-1.9172148313373327e-09,-2.3409666027873755e-06,7450,-3.961846232414246e-06,4.95370477437973e-05,-1.535937190055847e-05,7450,-2.9802322387695312e-08,5.587935447692871e-09,-7.450580596923828e-09
7480,0.7091055512428284,-0.004928400740027428,0.009144086390733719,7490,-0.0481259860098362,-0.06503480672836304,0.025700602680444717,7500,0.6893240809440613,-0.005845018662512302,0.009333401918411255,7410,3,3,7510,0.25363582372665405,-0.013577530160546303,-0.020551856607198715,7510,-6.86193016008474e-05,0.0021159446332603693,-0.0037445679772645235,7530,1.3605931599158794e-05,-9.205978130921721e-07,-1.5375844668596983e-05,7530,1.2316086213104427e-06,-9.458744898438454e-10,1.0892108548432589e-06,7520,-3.7165147659834474e-05,4.8294663429260254e-05,-2.122204750776291e-05,7520,-2.764863893389702e-10,-6.05359673500061e-09,-1.8975697457790375e-08
7560,0.7122325301170349,-0.0063078682869672775,0.017047017812728882,7570,-0.04568249359726906,-0.10340603440999985,-0.0750453770160675,7580,0.6888872385025024,-0.004024840891361237,0.013315249234437943,7480,3,3,7590,0.13318462669849396,0.003808716544881463,-0.016423935070633888,7590,1.162559328804491e-06,0.001662188209593296,0.0009398024994879961,7610,2.481415867805481e-05,-4.8745423555374146e-06,-6.380677223205566e-05,7610,5.1371753215789795e-06,-1.6763806343078613e-08,1.993030309677124e-06,7600,1.492910087108612e-06,6.232410669326782e-06,8.022412657737732e-06,7600,0.0,0.0,0.0
7640,0.7075569033622742,-0.00472267484292388,0.009068457409739494,7650,0.038639508187770844,-0.06082788109779358,-0.08426304161548615,7660,0.687532901763916,-0.0030646715313196182,0.009169826284050941,7560,3,3,7670,0.10266009718179703,0.002233192091807723,-0.014303913339972496,7670,8.743728358240332e-06,0.0011877084616571665,0.0004733637615572661,7690,-1.4026882126927376e-06,-1.1224765330553055e-05,7.5302086770534515e-06,7690,-6.045447662472725e-07,1.862645149230957e-09,-1.0803341865539551e-07,7680,-1.4547258615493774e-06,1.3221579138189554e-06,-1.120404340326786e-05,7680,-2.3283064365386963e-10,-5.820766091346741e-11,-2.7939677238464355e-09
7720,0.7173404097557068,-0.005848374217748642,0.019064653664827347,7730,0.07563892006874084,-0.16385553777217865,-0.01509043201804161,7740,0.6953316330909729,-0.006447136402130127,0.015233170241117477,7640,3,3,7750,0.03313978761434555,-0.00502759637311101,-0.013944009318947792,7750,3.7636796150763985e-06,0.002318458864465356,-0.0018172416603192687,7770,-7.643859134986997e-06,-2.9404109227471054e-06,1.2177042663097382e-07,7770,-9.924406185746193e-09,-1.418811734765768e-10,-6.109476089477539e-07,7760,-3.1758099794387817e-06,5.177408456802368e-05,2.469867467880249e-06,7760,-2.2351741790771484e-08,2.7939677238464355e-09,-1.862645149230957e-09
7780,0.71214359998703,-0.006693114526569843,0.010357811115682125,7790,-0.013013596646487713,-0.029405204579234123,-0.013919341377913952,7800,0.6896756291389465,-0.007334605790674686,0.008427548222243786,7720,3,3,7810,0.12948256731033325,-0.001889216946437955,-0.015860192477703094,7810,-3.842261776298983e-06,0.0012932084500789642,-0.0006122557097114623,7830,-7.407463272102177e-06,-3.776855010073632e-06,5.888286978006363e-06,7830,-4.695466486737132e-07,-9.051291272044182e-09,-5.930196493864059e-07,7820,-1.1624768376350403e-05,6.01448118686676e-06,-1.381710171699524e-05,7820,0.0,0.0,0.0
7850,0.7148112058639526,-0.007875006645917892,0.012678371742367744,7860,-0.04759113863110542,-0.12297406047582626,-0.10675040632486343,7870,0.6933841109275818,-0.00603235699236393,0.011709121987223625,7780,3,3,7880,0.36508995294570923,-0.003743542358279228,-0.018520381301641464,7880,-6.344212124531623e-07,0.000907176174223423,-0.0003982758498750627,7900,3.445520997047424e-05,1.75542663782835e-05,-0.00011717667803168297,7900,9.3802809715271e-06,4.889443516731262e-09,2.755317836999893e-06,7890,-1.457706093788147e-05,5.057407543063164e-05,-4.39230352640152e-05,7890,9.313225746154785e-10,-9.313225746154785e-10,-1.210719347000122e-08
7930,0.7123547792434692,-0.008228342980146408,0.012260347604751587,7940,0.025237243622541428,-0.03141419589519501,-0.07228562980890274,7950,0.6873433589935303,-0.00644415058195591,0.007065551355481148,7850,3,3,7960,0.04022973030805588,-0.0003325610014144331,-0.015334812924265862,7960,-9.789501746126916e-06,0.0022394524421542883,-0.0004750979715026915,7980,3.829598426818848e-06,-1.3746321201324463e-06,2.6110559701919556e-05,7980,-2.1141022443771362e-06,-1.1175870895385742e-08,3.0174851417541504e-07,7970,-8.981674909591675e-06,-4.584318958222866e-06,-1.126062124967575e-05,7970,-1.862645149230957e-09,0.0,9.313225746154785e-10
