bodyPositionTime,bodyPositionX,bodyPositionY,bodyPositionZ,bodyOrientationTime,bodyOrientationX,bodyOrientationY,bodyOrientationZ,gyroTime,gyroX,gyroY,gyroZ,cycleFrequencyTime,leftCycleFrequency,rightCycleFrequency,bodyforceTime,bodyforceX,bodyforceY,bodyforceZ,bodytorqueTime,bodytorqueX,bodytorqueY,bodytorqueZ,R1forceTime,R1forceX,R1forceY,R1forceZ,R1torqueTime,R1torqueX,R1torqueY,R1torqueZ,L1forceTime,L1forceX,L1forceY,L1forceZ,L1torqueTime,L1torqueX,L1torqueY,L1torqueZ
4720,0.3198676109313965,-0.16923238337039948,0.013047575019299984,4730,-0.03950744494795799,-0.1303354799747467,-0.7846976518630981,4740,0.3043779730796814,-0.15362554788589478,0.008926051668822765,4640,10,10,4750,0.19047492742538452,-0.1421433687210083,-0.036060646176338196,4750,9.669625433161855e-05,0.003926448058336973,-0.020253296941518784,4770,1.2304633855819702e-05,1.0402873158454895e-05,-0.00019299844279885292,4770,1.5594065189361572e-05,-9.313225746154785e-08,9.755603969097137e-07,4760,-2.104579471051693e-05,7.778406143188477e-05,-0.00020711580873467028,4760,-7.2177499532699585e-09,-4.7497451305389404e-08,-4.0105078369379044e-08
4800,0.3194890022277832,-0.17366598546504974,0.01255287230014801,4810,-0.03143597021698952,0.018914462998509407,-0.7818289995193481,4820,0.3062403202056885,-0.16184677183628082,0.012369301170110703,4720,10,10,4830,0.040483612567186356,-0.09712029993534088,-0.028171056881546974,4830,8.26789255370386e-05,0.003975448198616505,-0.019084574654698372,4850,-0.00017856433987617493,-0.00010453909635543823,0.00030435994267463684,4850,-2.5216490030288696e-05,5.885958671569824e-07,-1.449044793844223e-05,4840,1.7471611499786377e-06,8.469796739518642e-05,-3.978004679083824e-05,4840,-7.450580596923828e-09,-7.916241884231567e-09,-1.4668330550193787e-08
4880,0.3268178105354309,-0.18107928335666656,0.014460233971476555,4890,-0.11028500646352768,-0.017201973125338554,-0.770675003528595,4900,0.31168925762176514,-0.1672373116016388,0.01290532760322094,4800,10,10,4910,0.050991762429475784,-0.12024709582328796,-0.030158886685967445,4910,0.0004431875131558627,0.0039905281737446785,-0.022542525082826614,4930,-7.342547178268433e-06,-0.0001921132206916809,0.00015601888298988342,4930,-1.298263669013977e-05,1.1920928955078125e-07,-5.252659320831299e-07,4920,1.294165849685669e-05,1.943204551935196e-05,-6.1101745814085e-05,4920,-1.1175870895385742e-08,-2.7939677238464355e-09,-1.30385160446167e-08
4960,0.3322207033634186,-0.18615494668483734,0.012434976175427437,4970,-0.011355712078511715,0.02271316573023796,-0.8058173060417175,4980,0.3174867033958435,-0.17236359417438507,0.01338226068764925,4880,10,10,4990,0.03606675937771797,-0.10805672407150269,-0.021462243050336838,4990,-5.261846672510728e-05,0.002491880441084504,-0.022145699709653854,5010,6.534566637128592e-05,4.239566624164581e-05,-0.00013306234905030578,5010,1.0696472600102425e-05,-1.126900315284729e-07,5.243331543169916e-06,5000,-0.0001491094008088112,6.318837404251099e-05,3.597047179937363e-05,5000,-9.313225746154785e-10,7.450580596923828e-09,1.3969838619232178e-08
5040,0.3339077830314636,-0.19294558465480804,0.01377980038523674,5050,-0.12960731983184814,-0.12598149478435516,-0.8283610939979553,5060,0.31935346126556396,-0.17632201313972473,0.012490225955843925,4960,10,10,5070,0.18446287512779236,-0.1542488932609558,-0.040951646864414215,5070,5.197117570787668e-05,0.004229166079312563,-0.02276718057692051,5090,2.5603920221328735e-05,-8.903443813323975e-06,6.76838681101799e-05,5090,-5.424022674560547e-06,1.1175870895385742e-08,2.04332172870636e-06,5080,-5.5731041356921196e-05,0.00018993765115737915,-0.00012075714766979218,5080,5.3318217396736145e-08,-6.332993507385254e-08,-7.729977369308472e-08
5120,0.331019788980484,-0.189701646566391,0.013408057391643524,5130,-0.006410626694560051,-0.012673860415816307,-0.8056626319885254,5140,0.3152652084827423,-0.17246279120445251,0.011761223897337914,5040,10,10,5150,0.3082107603549957,-0.18214051425457,-0.052703410387039185,5150,0.0003424942260608077,0.005228279158473015,-0.020323749631643295,5170,9.469687938690186e-06,2.679973840713501e-05,-0.00017831288278102875,5170,1.4374032616615295e-05,-1.0058283805847168e-07,7.473863661289215e-07,5160,8.848728612065315e-07,4.35560941696167e-05,2.6771886041387916e-06,5160,9.313225746154785e-09,-3.725290298461914e-09,4.94765117764473e-10
5200,0.33061718940734863,-0.18897417187690735,0.014416313730180264,5210,-0.091823510825634,-0.07080382108688354,-0.795488715171814,5220,0.31786900758743286,-0.1748451292514801,0.01549406349658966,5120,10,10,5230,0.15284587442874908,-0.1926729381084442,-0.03783983364701271,5230,-0.000266927556367591,0.004314080346375704,-0.029993169009685516,5250,-0.0002239355817437172,-6.983056664466858e-05,0.0005281073972582817,5250,-4.334747791290283e-05,1.2628734111785889e-06,-1.8144957721233368e-05,5240,-0.00012793950736522675,6.916560232639313e-05,-4.0084123611450195e-05,5240,7.450580596923828e-09,-5.587935447692871e-09,-1.5366822481155396e-08
5280,0.32951265573501587,-0.1837858408689499,0.014502700418233871,5290,0.039962757378816605,-0.049224525690078735,-0.8032155632972717,5300,0.3111135959625244,-0.163819819688797,0.010426701046526432,5200,10,10,5310,0.18982626497745514,-0.19580574333667755,-0.061911508440971375,5310,0.001346340635791421,0.007771500386297703,-0.02357671968638897,5330,-1.535564661026001e-05,-0.0001669749617576599,0.00015287473797798157,5330,-1.257285475730896e-05,1.1175870895385742e-07,-1.173466444015503e-06,5320,2.5991350412368774e-05,6.664544343948364e-06,-4.5114196836948395e-05,5320,-1.4901161193847656e-08,-4.6566128730773926e-09,-1.210719347000122e-08
5360,0.3212414085865021,-0.1758541613817215,0.015405582264065742,5370,-0.048120204359292984,-0.008970383554697037,-0.7194852232933044,5380,0.30369171500205994,-0.16264545917510986,0.01735076867043972,5280,10,10,5390,0.26549577713012695,-0.16159680485725403,-0.013557393103837967,5390,-0.00016175683413166553,0.0004811456601601094,-0.01891012117266655,5410,-5.880836397409439e-05,5.983281880617142e-06,-9.638955816626549e-06,5410,7.459893822669983e-07,-1.5459954738616943e-07,-4.77861613035202e-06,5400,-0.0001586833968758583,0.00011365115642547607,5.973502993583679e-05,5400,1.30385160446167e-08,0.0,-2.7939677238464355e-09
5440,0.31066808104515076,-0.17039696872234344,0.0090903015807271,5450,-0.04555515572428703,-0.029746100306510925,-0.8358559012413025,5460,0.29685503244400024,-0.1550816297531128,0.009821847081184387,5360,10,10,5470,0.18092811107635498,-0.12934991717338562,-0.03497326374053955,5470,0.00019032285490538925,0.003726075403392315,-0.016740337014198303,5490,-1.4264136552810669e-05,2.4847686290740967e-06,-5.884096026420593e-06,5490,4.76837158203125e-07,-1.1175870895385742e-08,-1.130625605583191e-06,5480,6.19734637439251e-05,0.00013538077473640442,-3.883847966790199e-05,5480,0.0,-1.1175870895385742e-08,-1.3969838619232178e-08
5520,0.31583186984062195,-0.1752968430519104,0.01586448773741722,5530,-0.019082166254520416,-0.056360963732004166,-0.7637878656387329,5540,0.30108967423439026,-0.1591099500656128,0.01402236707508564,5440,10,10,5550,0.210133358836174,-0.17150086164474487,-0.05005980283021927,5550,0.00047647225437685847,0.005762304645031691,-0.02065611071884632,5570,-4.1268765926361084e-05,1.4044344425201416e-05,-0.00019293883815407753,5570,1.5564262866973877e-05,-1.2665987014770508e-07,-3.345310688018799e-06,5560,1.1070165783166885e-05,8.181482553482056e-05,1.335900742560625e-05,5560,-9.313225746154785e-10,-1.210719347000122e-08,-2.9802322387695312e-08
5610,0.3168029189109802,-0.17143766582012177,0.01273304969072342,5620,-0.06274835020303726,-0.07329133152961731,-0.6982991695404053,5630,0.2976459264755249,-0.15650711953639984,0.010556530207395554,5520,10,10,5640,-0.039283134043216705,-0.13300791382789612,-0.028369951993227005,5640,0.0005982076982036233,0.0040498883463442326,-0.026001781225204468,5660,7.245829328894615e-05,-9.976513683795929e-05,-3.136158920824528e-05,5660,2.667773514986038e-06,-5.587935447692871e-09,6.137881428003311e-06,5650,0.00010761525481939316,5.189981311559677e-05,3.6798708606511354e-05,5650,9.313225746154785e-10,-1.3969838619232178e-08,-1.5425030142068863e-08
5700,0.2944144010543823,-0.1602991223335266,0.00910845585167408,5710,-0.06316022574901581,-0.032967451959848404,-0.6784497499465942,5720,0.2772389352321625,-0.14205612242221832,0.01131658349186182,5610,10,10,5730,0.30802080035209656,-0.1329495906829834,-0.048626191914081573,5730,0.0004273036029189825,0.004669917747378349,-0.013630552217364311,5750,-0.00017137546092271805,-0.00010857731103897095,0.00024834973737597466,5750,-2.0464882254600525e-05,3.855675458908081e-07,-1.3874843716621399e-05,5740,-5.8922916650772095e-05,5.445440183393657e-05,1.087240525521338e-05,5740,-3.725290298461914e-09,-7.62520357966423e-09,-2.9685907065868378e-08
5790,0.2894599139690399,-0.13988211750984192,0.015929177403450012,5800,-0.08570393919944763,-0.07448431104421616,-0.6279757618904114,5810,0.27113452553749084,-0.12581175565719604,0.012121826410293579,5700,10,10,5820,0.09664978832006454,-0.09218274056911469,-0.02892688289284706,5820,0.00021559602464549243,0.0033672545105218887,-0.01358034461736679,5840,-0.00012584775686264038,-3.962963819503784e-05,0.0003110729157924652,5840,-2.5097280740737915e-05,-3.129243850708008e-07,-1.0203570127487183e-05,5830,-1.2986361980438232e-05,9.660521754994988e-05,-9.204982779920101e-05,5830,-3.725290298461914e-09,1.3795215636491776e-08,1.557054929435253e-08
5880,0.2926689386367798,-0.14023500680923462,0.018945949152112007,5890,-0.037714045494794846,-0.10244876146316528,-0.7580516934394836,5900,0.2782413959503174,-0.12680165469646454,0.017130659893155098,5790,10,10,5910,0.17766553163528442,-0.11696900427341461,-0.029954124242067337,5910,6.145015504444018e-05,0.002996427472680807,-0.015852348878979683,5930,1.2490898370742798e-05,-0.00017886608839035034,0.00015152059495449066,5930,-1.2479722499847412e-05,8.568167686462402e-08,1.1380761861801147e-06,5920,2.327561378479004e-05,5.476176738739014e-06,-6.340164691209793e-05,5920,-1.4901161193847656e-08,-5.587935447692871e-09,-1.210719347000122e-08
5970,0.2967873811721802,-0.1478305459022522,0.013763884082436562,5980,-0.011102650314569473,-0.017836594954133034,-0.8433031439781189,5990,0.283517986536026,-0.13398194313049316,0.014220014214515686,5880,10,10,6000,0.21166187524795532,-0.13769710063934326,-0.0475141704082489,6000,0.0001196104203700088,0.00442271213978529,-0.016689233481884003,6020,3.225356340408325e-05,0.00011066347360610962,-0.00047711562365293503,6020,3.9210543036460876e-05,2.421438694000244e-08,2.6421621441841125e-06,6010,2.1707266569137573e-05,1.1408701539039612e-07,-7.980363443493843e-05,6010,-7.450580596923828e-09,-2.3283064365386963e-09,3.259629011154175e-09
6060,0.2974312901496887,-0.15093640983104706,0.014557980932295322,6070,-0.034602779895067215,-0.02506915107369423,-0.854914665222168,6080,0.2821740210056305,-0.1353980451822281,0.017034821212291718,5970,10,10,6090,0.153376042842865,-0.14850884675979614,-0.040676817297935486,6090,0.00030795473139733076,0.004931202623993158,-0.01814831979572773,6110,7.777672726660967e-05,4.7237612307071686e-05,-0.0002613011165522039,6110,2.1083280444145203e-05,-1.8347054719924927e-07,6.236376066226512e-06,6100,-0.0001920517534017563,0.00015686079859733582,6.62514939904213e-05,6100,1.0244548320770264e-08,1.1175870895385742e-08,-4.6566128730773926e-09
6150,0.2835260033607483,-0.14907097816467285,0.010161272250115871,6160,-0.021597232669591904,-0.045872628688812256,-0.932837724685669,6170,0.27139705419540405,-0.13490456342697144,0.014063315466046333,6060,10,10,6180,0.1489185094833374,-0.10311947762966156,-0.05242706462740898,6180,0.0003966985968872905,0.005963459610939026,-0.014068461954593658,6200,0.00013537518680095673,-1.870095729827881e-05,0.00012800085823982954,6200,-1.0264106094837189e-05,-7.450580596923828e-08,1.0860501788556576e-05,6190,-2.551521174609661e-05,3.0875205993652344e-05,-1.095794141292572e-05,6190,-1.6298145055770874e-09,-2.2351741790771484e-08,-3.91155481338501e-08
6250,0.28221195936203003,-0.1539156436920166,0.01136187557131052,6260,-0.03422841057181358,-0.005291010718792677,-0.9716612696647644,6270,0.2713479995727539,-0.13801907002925873,0.011968669481575489,6150,10,10,6280,0.1575663834810257,-0.12139508873224258,-0.030381683260202408,6280,0.0002420662494841963,0.0036179935559630394,-0.014462596736848354,6300,1.9451603293418884e-05,-2.9802322387695312e-06,-7.16792419552803e-06,6300,5.853362381458282e-07,-1.4901161193847656e-08,1.5513505786657333e-06,6290,-3.406032919883728e-05,0.0001299828290939331,2.1470710635185242e-05,6290,-2.0954757928848267e-09,7.450580596923828e-09,-4.190951585769653e-09
6340,0.2884141206741333,-0.1556619256734848,0.015094324015080929,6350,-0.04728235304355621,-0.11807780712842941,-0.7493331432342529,6360,0.2726343870162964,-0.13924622535705566,0.012048858217895031,6250,10,10,6370,0.18107080459594727,-0.18684491515159607,-0.03379908204078674,6370,0.0001031436986522749,0.0032840496860444546,-0.022903529927134514,6390,3.8914382457733154e-05,-6.726011633872986e-06,7.136538624763489e-05,6390,-5.707144737243652e-06,1.6763806343078613e-08,3.1068921089172363e-06,6380,3.800075501203537e-05,0.00014763325452804565,-1.1414289474487305e-05,6380,-1.4668330550193787e-08,-7.450580596923828e-09,-9.080395102500916e-09
6430,0.2898845374584198,-0.15204566717147827,0.016231339424848557,6440,-0.07425271719694138,-0.019796255975961685,-0.5956655144691467,6450,0.2711822986602783,-0.13689009845256805,0.01536237820982933,6340,10,10,6460,0.1070055365562439,-0.13730353116989136,-0.017402540892362595,6460,0.000391458161175251,0.0023419519420713186,-0.018329795449972153,6480,4.494376480579376e-05,9.685754776000977e-06,1.019798219203949e-05,6480,-8.065253496170044e-07,1.6763806343078613e-08,3.6191195249557495e-06,6470,-0.00010862760245800018,4.274025559425354e-05,-0.0002003498375415802,6470,-2.9802322387695312e-08,-4.0978193283081055e-08,-3.585591912269592e-08
6520,0.28695106506347656,-0.14233997464179993,0.01573289930820465,6530,-0.0626264289021492,-0.09323468804359436,-0.6148632764816284,6540,0.26957574486732483,-0.127900168299675,0.014092668890953064,6430,10,10,6550,0.03532855585217476,-0.11803892254829407,-0.029316825792193413,6550,-2.6922320103039965e-05,0.003455802332609892,-0.01877620816230774,6570,-3.2996758818626404e-05,-2.7433037757873535e-05,-0.0002870652824640274,6570,2.331659197807312e-05,-1.8067657947540283e-07,-2.6714988052845e-06,6560,-9.35110729187727e-05,6.90612941980362e-05,-9.166973177343607e-05,6560,-3.725290298461914e-09,-1.6763806343078613e-08,-2.7706846594810486e-08
6600,0.28593024611473083,-0.13698101043701172,0.012184377759695053,6610,-0.04746025428175926,-0.01393240038305521,-0.6208651661872864,6620,0.268610417842865,-0.12402218580245972,0.010152561590075493,6520,10,10,6630,0.03134804219007492,-0.10008689761161804,-0.03951827436685562,6630,6.530673999805003e-05,0.004526359960436821,-0.01612268015742302,6650,-0.00012026214972138405,-0.0001107826828956604,0.00028923130594193935,6650,-2.3930799216032028e-05,5.420297384262085e-07,-9.573530405759811e-06,6640,-9.880028665065765e-05,0.00013954425230622292,-3.0454248189926147e-05,6640,-1.6763806343078613e-08,-1.3504177331924438e-08,-5.681067705154419e-08
6670,0.2855430245399475,-0.14002464711666107,0.01563120074570179,6680,-0.16672110557556152,0.018872009590268135,-0.7734721899032593,6690,0.26945868134498596,-0.12621255218982697,0.01496509276330471,6600,10,10,6700,0.11499950289726257,-0.11559814214706421,-0.033017951995134354,6700,-0.00014458803343586624,0.003130897879600525,-0.016725096851587296,6720,-2.0738691091537476e-05,-5.1394104957580566e-05,-0.00024211499840021133,6720,2.0021572709083557e-05,-5.587935447692871e-08,-1.7369166016578674e-06,6710,3.063492476940155e-05,-2.1941959857940674e-06,-5.289341788738966e-05,6710,-5.587935447692871e-09,-6.984919309616089e-09,1.1641532182693481e-09
6750,0.27597203850746155,-0.13871777057647705,0.010236972942948341,6760,0.027501074597239494,-0.058606162667274475,-0.9230237007141113,6770,0.2625315189361572,-0.12324660271406174,0.012189383618533611,6670,10,10,6780,0.15187859535217285,-0.11669330298900604,-0.05078202486038208,6780,8.816293120617047e-05,0.005267893895506859,-0.01506070513278246,6800,-1.674611121416092e-05,-1.6395002603530884e-05,2.2428808733820915e-05,6800,-1.7890706658363342e-06,-5.774199962615967e-08,-1.378823071718216e-06,6790,-2.3011263692751527e-05,0.00010818243026733398,-4.844501381739974e-05,6790,1.2514647096395493e-09,-1.4901161193847656e-08,-5.005858838558197e-09
6830,0.27555519342422485,-0.14126747846603394,0.013847112655639648,6840,-0.10847684741020203,-0.06604617089033127,-0.8688085675239563,6850,0.2610219120979309,-0.12424395978450775,0.010734387673437595,6750,10,10,6860,0.05322687327861786,-0.14405032992362976,-0.03713400289416313,6860,0.0003836497780866921,0.004038278013467789,-0.020660828799009323,6880,2.1960586309432983e-06,9.708106517791748e-06,-8.336268365383148e-06,6880,6.593763828277588e-07,-1.862645149230957e-09,1.5366822481155396e-07,6870,-6.453320384025574e-05,4.842877388000488e-07,-0.00015265762340277433,6870,-2.0721927285194397e-08,-1.862645149230957e-08,-1.3737007975578308e-08
6900,0.26992690563201904,-0.1436903327703476,0.013072422705590725,6910,-0.08764518052339554,-0.03625816851854324,-0.8714320063591003,6920,0.25686004757881165,-0.12938851118087769,0.012445947155356407,6830,10,10,6930,0.24025429785251617,-0.13001348078250885,-0.03693340718746185,6930,3.0244653316913173e-05,0.00327344611287117,-0.015057479031383991,6950,-0.00020719226449728012,-7.702037692070007e-05,0.0004876710008829832,6950,-3.998866304755211e-05,9.164214134216309e-07,-1.6775447875261307e-05,6940,-4.445761442184448e-05,3.84732848033309e-05,-2.6690540835261345e-06,6940,3.725290298461914e-09,2.0954757928848267e-09,-1.3387762010097504e-09
6980,0.2712772786617279,-0.14921197295188904,0.014253169298171997,6990,-0.047793496400117874,-0.035725630819797516,-0.9219072461128235,7000,0.2569963037967682,-0.132425919175148,0.01094764657318592,6900,10,10,7010,0.21323543787002563,-0.14168226718902588,-0.05720914155244827,7010,0.00023057797807268798,0.005311131477355957,-0.015444282442331314,7030,3.15345823764801e-05,-0.00012020021677017212,8.43144953250885e-05,7030,-6.888061761856079e-06,3.3527612686157227e-08,2.6300549507141113e-06,7020,2.8580427169799805e-05,-3.281421959400177e-05,-8.437130600214005e-05,7020,9.313225746154785e-09,-9.313225746154785e-09,4.656612873077393e-10
7060,0.27476444840431213,-0.152751624584198,0.015017567202448845,7070,-0.061395928263664246,-0.0468287467956543,-0.8672096133232117,7080,0.2619529664516449,-0.13801512122154236,0.014526107348501682,6980,10,10,7090,0.178794726729393,-0.15717235207557678,-0.039362724870443344,7090,0.0003816673415713012,0.004258827306330204,-0.019275780767202377,7110,-9.242445230484009e-06,3.1361356377601624e-05,-0.00024707941338419914,7110,2.0056962966918945e-05,-1.825392246246338e-07,-7.67875462770462e-07,7100,-0.00012574344873428345,5.574524402618408e-05,4.144944250583649e-05,7100,1.862645149230957e-09,3.725290298461914e-09,1.4901161193847656e-08
7140,0.2778475284576416,-0.1549006551504135,0.011603246442973614,7150,-0.058999888598918915,-0.0516984760761261,-0.8099598288536072,7160,0.26316124200820923,-0.13986794650554657,0.012778185307979584,7060,10,10,7170,0.2653360664844513,-0.15893152356147766,-0.03503603860735893,7170,0.0001274182286579162,0.002958973404020071,-0.015841810032725334,7190,-4.741587326861918e-05,1.7397105693817139e-06,1.320717274211347e-06,7190,-1.0043731890618801e-07,-1.1175870895385742e-08,-3.7937716115266085e-06,7180,-4.033534787595272e-05,0.00018158182501792908,-6.661913357675076e-05,7180,-1.6065314412117004e-08,0.0,-1.1641532182693481e-09
